"id","user_id","product_id","purchased_at","returned_at","created_at","updated_at","added_to_cart_at","_airbyte_extracted_at"
642,642,58,2022-04-05 18:21:18.000,,2014-05-26 18:21:18.293,2024-09-18 05:28:01.000,2019-03-11 18:21:18.000,2024-09-18 05:28:01.542
592,592,60,2015-01-07 03:23:35.000,,2009-04-24 03:23:35.625,2024-09-18 05:28:01.000,2011-07-20 03:23:35.000,2024-09-18 05:28:01.540
904,904,86,,,2011-07-06 00:56:18.415,2024-09-18 05:28:01.000,2014-03-24 00:56:18.000,2024-09-18 05:28:01.593
322,322,5,2022-05-18 13:49:20.000,,2011-02-03 13:49:20.398,2024-09-18 05:28:01.000,2020-05-29 13:49:20.000,2024-09-18 05:28:01.534
998,999,78,2021-07-11 10:10:14.000,,2018-02-02 10:10:14.741,2024-09-18 05:28:01.000,2018-02-02 10:10:14.000,2024-09-18 05:28:01.597
898,899,97,2023-01-08 14:39:27.000,2023-02-11 14:39:27.000,2016-08-27 14:39:27.845,2024-09-18 05:28:01.000,2018-06-13 14:39:27.000,2024-09-18 05:28:01.592
836,836,98,2020-09-27 06:12:35.000,,2000-08-02 06:12:35.973,2024-09-18 05:28:01.000,2020-01-29 06:12:35.000,2024-09-18 05:28:01.590
264,264,61,2021-01-28 02:20:15.000,,2005-06-18 02:20:15.386,2024-09-18 05:28:01.000,2020-03-15 02:20:15.000,2024-09-18 05:28:01.531
536,536,91,2022-01-02 10:56:24.000,,2012-12-04 10:56:24.534,2024-09-18 05:28:01.000,2017-11-19 10:56:24.000,2024-09-18 05:28:01.539
406,406,63,2023-03-16 03:25:59.000,2024-08-12 03:25:59.000,2020-06-12 03:25:59.413,2024-09-18 05:28:01.000,2021-12-04 03:25:59.000,2024-09-18 05:28:01.537
389,389,46,2022-02-23 09:40:03.000,,2016-05-03 09:40:03.932,2024-09-18 05:28:01.000,2018-05-22 09:40:03.000,2024-09-18 05:28:01.535
348,349,61,,,2002-06-05 11:39:48.109,2024-09-18 05:28:01.000,2014-01-18 11:39:48.000,2024-09-18 05:28:01.535
363,363,75,2015-05-18 00:00:11.000,,2002-06-20 00:00:11.851,2024-09-18 05:28:01.000,2014-08-11 00:00:11.000,2024-09-18 05:28:01.536
161,161,53,2024-06-12 20:02:23.000,,2002-10-20 20:02:23.384,2024-09-18 05:28:01.000,2023-08-04 20:02:23.000,2024-09-18 05:28:01.530
834,834,80,2023-10-31 00:21:50.000,,2005-02-25 00:21:50.807,2024-09-18 05:28:01.000,2023-09-13 00:21:50.000,2024-09-18 05:28:01.590
848,849,63,2019-05-22 05:03:14.000,,2014-01-22 05:03:14.446,2024-09-18 05:28:01.000,2018-05-03 05:03:14.000,2024-09-18 05:28:01.591
84,84,47,,,2013-06-30 05:55:55.721,2024-09-18 05:28:01.000,2021-12-08 05:55:55.000,2024-09-18 05:28:01.529
989,989,26,2024-07-30 13:32:07.000,,2017-01-15 13:32:07.927,2024-09-18 05:28:01.000,2023-11-17 13:32:07.000,2024-09-18 05:28:01.597
2,2,62,2024-03-04 16:34:23.000,2024-06-14 16:34:23.000,2024-01-08 16:34:23.290,2024-09-18 05:28:01.000,2024-02-16 16:34:23.000,2024-09-18 05:28:01.526
325,325,48,2011-11-02 23:35:01.000,,2002-09-25 23:35:01.028,2024-09-18 05:28:01.000,2002-09-30 23:35:01.000,2024-09-18 05:28:01.534
668,669,32,2019-01-09 07:45:11.000,,2005-09-25 07:45:11.206,2024-09-18 05:28:01.000,2016-05-23 07:45:11.000,2024-09-18 05:28:01.543
169,169,58,2006-09-13 01:33:33.000,,2004-09-30 01:33:33.814,2024-09-18 05:28:01.000,2006-01-10 01:33:33.000,2024-09-18 05:28:01.531
202,202,8,2024-01-08 17:17:45.000,,2004-07-28 17:17:45.435,2024-09-18 05:28:01.000,2018-06-15 17:17:45.000,2024-09-18 05:28:01.527
794,794,73,2011-05-08 11:45:41.000,,2004-09-07 11:45:41.602,2024-09-18 05:28:01.000,2009-04-02 11:45:41.000,2024-09-18 05:28:01.590
522,522,19,,,2000-01-31 09:33:33.550,2024-09-18 05:28:01.000,2011-05-16 09:33:33.000,2024-09-18 05:28:01.537
127,128,74,2021-12-18 08:02:00.000,2021-12-18 08:02:00.000,2018-02-16 08:02:00.152,2024-09-18 05:28:01.000,2019-01-12 08:02:00.000,2024-09-18 05:28:01.525
833,833,2,,,2000-08-23 19:43:44.147,2024-09-18 05:28:01.000,2007-12-20 19:43:44.000,2024-09-18 05:28:01.590
187,188,47,2014-05-27 17:05:11.000,,2001-08-14 17:05:11.719,2024-09-18 05:28:01.000,2003-02-19 17:05:11.000,2024-09-18 05:28:01.533
984,984,56,,,2010-11-19 10:53:43.621,2024-09-18 05:28:01.000,2019-01-10 10:53:43.000,2024-09-18 05:28:01.596
908,909,32,2017-11-29 14:43:08.000,,2006-04-28 14:43:08.987,2024-09-18 05:28:01.000,2011-08-09 14:43:08.000,2024-09-18 05:28:01.593
346,346,63,2023-02-27 06:54:29.000,,2016-02-11 06:54:29.676,2024-09-18 05:28:01.000,2019-02-11 06:54:29.000,2024-09-18 05:28:01.535
86,86,80,2022-04-21 13:19:39.000,,2018-09-22 13:19:39.580,2024-09-18 05:28:01.000,2020-12-04 13:19:39.000,2024-09-18 05:28:01.529
822,822,98,,,2011-10-16 16:53:00.316,2024-09-18 05:28:01.000,2014-09-27 16:53:00.000,2024-09-18 05:28:01.590
399,399,90,2024-05-26 01:54:58.000,,2006-02-02 01:54:58.851,2024-09-18 05:28:01.000,2024-04-21 01:54:58.000,2024-09-18 05:28:01.536
564,564,4,,,2001-09-16 10:16:48.813,2024-09-18 05:28:01.000,2014-03-16 10:16:48.000,2024-09-18 05:28:01.541
992,992,70,2024-06-20 18:13:50.000,,2001-02-01 18:13:50.975,2024-09-18 05:28:01.000,2014-10-09 18:13:50.000,2024-09-18 05:28:01.597
446,446,94,2020-12-28 11:29:36.000,,2012-04-19 11:29:36.807,2024-09-18 05:28:01.000,2014-11-09 11:29:36.000,2024-09-18 05:28:01.535
313,313,5,2020-01-16 15:18:51.000,,2003-04-05 15:18:51.960,2024-09-18 05:28:01.000,2003-08-08 15:18:51.000,2024-09-18 05:28:01.533
676,676,9,2017-11-01 00:01:06.000,,2008-09-27 00:01:06.971,2024-09-18 05:28:01.000,2013-05-05 00:01:06.000,2024-09-18 05:28:01.544
44,44,42,2018-10-23 02:35:23.000,2023-04-30 02:35:23.000,2004-12-24 02:35:23.727,2024-09-18 05:28:01.000,2006-02-17 02:35:23.000,2024-09-18 05:28:01.531
323,323,85,,,2000-12-02 22:27:17.111,2024-09-18 05:28:01.000,2004-02-24 22:27:17.000,2024-09-18 05:28:01.534
437,438,10,2022-12-05 10:27:16.000,,2006-05-14 10:27:16.580,2024-09-18 05:28:01.000,2014-06-15 10:27:16.000,2024-09-18 05:28:01.540
95,95,7,,,2005-10-20 08:47:19.520,2024-09-18 05:28:01.000,2007-08-14 08:47:19.000,2024-09-18 05:28:01.530
923,923,87,2022-12-27 07:03:10.000,,2007-09-09 07:03:10.375,2024-09-18 05:28:01.000,2016-01-10 07:03:10.000,2024-09-18 05:28:01.594
707,708,62,2020-03-25 10:28:45.000,,2008-12-02 10:28:45.356,2024-09-18 05:28:01.000,2014-11-14 10:28:45.000,2024-09-18 05:28:01.542
423,423,26,2020-11-13 23:25:33.000,2022-06-29 23:25:33.000,2003-04-10 23:25:33.229,2024-09-18 05:28:01.000,2010-04-06 23:25:33.000,2024-09-18 05:28:01.539
899,899,62,2021-03-25 21:49:37.000,2021-08-19 21:49:37.000,2001-11-01 21:49:37.338,2024-09-18 05:28:01.000,2016-06-12 21:49:37.000,2024-09-18 05:28:01.592
563,563,43,2017-10-26 20:02:47.000,,2013-04-23 20:02:47.705,2024-09-18 05:28:01.000,2017-02-15 20:02:47.000,2024-09-18 05:28:01.541
242,242,62,2009-12-15 18:02:25.000,,2002-03-13 18:02:25.023,2024-09-18 05:28:01.000,2009-06-09 18:02:25.000,2024-09-18 05:28:01.529
378,379,84,,,2008-02-25 16:03:40.899,2024-09-18 05:28:01.000,2017-11-04 16:03:40.000,2024-09-18 05:28:01.534
342,342,19,2017-03-16 13:49:11.000,,2005-02-21 13:49:11.235,2024-09-18 05:28:01.000,2015-11-03 13:49:11.000,2024-09-18 05:28:01.535
656,656,60,2022-02-28 11:03:57.000,,2001-05-31 11:03:57.579,2024-09-18 05:28:01.000,2021-07-20 11:03:57.000,2024-09-18 05:28:01.543
130,130,63,,,2008-08-23 03:48:12.734,2024-09-18 05:28:01.000,2013-01-31 03:48:12.000,2024-09-18 05:28:01.526
391,391,26,2012-05-10 23:59:44.000,2018-04-13 23:59:44.000,2001-02-11 23:59:44.988,2024-09-18 05:28:01.000,2012-03-31 23:59:44.000,2024-09-18 05:28:01.535
718,719,94,,,2000-09-27 22:27:41.021,2024-09-18 05:28:01.000,2008-06-08 22:27:41.000,2024-09-18 05:28:01.543
827,828,34,,,2012-08-26 08:04:30.414,2024-09-18 05:28:01.000,2023-10-25 08:04:30.000,2024-09-18 05:28:01.590
647,648,68,2020-01-21 23:59:14.000,,2012-04-26 23:59:14.324,2024-09-18 05:28:01.000,2017-01-10 23:59:14.000,2024-09-18 05:28:01.542
40,40,57,,,2000-03-17 02:29:40.964,2024-09-18 05:28:01.000,2011-05-11 02:29:40.000,2024-09-18 05:28:01.531
299,299,35,2017-03-24 21:19:26.000,,2008-07-10 21:19:26.999,2024-09-18 05:28:01.000,2011-06-06 21:19:26.000,2024-09-18 05:28:01.532
27,28,80,2019-06-24 11:32:27.000,,2002-02-20 11:32:27.436,2024-09-18 05:28:01.000,2005-08-16 11:32:27.000,2024-09-18 05:28:01.529
815,815,25,,,2012-09-05 04:52:52.900,2024-09-18 05:28:01.000,2019-05-03 04:52:52.000,2024-09-18 05:28:01.591
922,922,84,2016-07-19 06:02:44.000,,2004-08-25 06:02:44.865,2024-09-18 05:28:01.000,2009-03-18 06:02:44.000,2024-09-18 05:28:01.594
451,451,29,,,2003-10-03 15:27:40.061,2024-09-18 05:28:01.000,2008-09-21 15:27:40.000,2024-09-18 05:28:01.536
413,413,10,,,2003-05-07 12:29:02.013,2024-09-18 05:28:01.000,2014-02-02 12:29:02.000,2024-09-18 05:28:01.538
431,431,58,2023-12-02 23:53:28.000,,2006-09-03 23:53:28.703,2024-09-18 05:28:01.000,2015-10-07 23:53:28.000,2024-09-18 05:28:01.540
733,733,92,2020-01-24 01:45:28.000,,2001-11-03 01:45:28.779,2024-09-18 05:28:01.000,2015-09-17 01:45:28.000,2024-09-18 05:28:01.544
826,826,42,2013-06-01 11:19:44.000,,2008-02-21 11:19:44.118,2024-09-18 05:28:01.000,2009-08-14 11:19:44.000,2024-09-18 05:28:01.590
916,916,23,,,2019-03-14 06:48:19.163,2024-09-18 05:28:01.000,2021-09-18 06:48:19.000,2024-09-18 05:28:01.594
771,771,10,,,2005-12-12 23:23:05.375,2024-09-18 05:28:01.000,2013-06-28 23:23:05.000,2024-09-18 05:28:01.589
333,333,49,2018-10-26 06:50:51.000,,2003-12-10 06:50:51.791,2024-09-18 05:28:01.000,2016-08-02 06:50:51.000,2024-09-18 05:28:01.534
734,734,76,,,2001-09-26 20:41:37.805,2024-09-18 05:28:01.000,2005-03-25 20:41:37.000,2024-09-18 05:28:01.544
90,90,12,2023-07-28 17:23:02.000,,2013-02-23 17:23:02.576,2024-09-18 05:28:01.000,2017-10-27 17:23:02.000,2024-09-18 05:28:01.530
29,29,77,2020-05-13 00:45:10.000,2022-05-27 00:45:10.000,2010-05-18 00:45:10.005,2024-09-18 05:28:01.000,2013-12-09 00:45:10.000,2024-09-18 05:28:01.530
56,56,49,2024-08-11 05:26:31.000,2024-08-23 05:26:31.000,2019-07-02 05:26:31.067,2024-09-18 05:28:01.000,2024-06-02 05:26:31.000,2024-09-18 05:28:01.532
959,959,23,2015-12-20 03:44:08.000,2022-01-18 03:44:08.000,2004-06-20 03:44:08.349,2024-09-18 05:28:01.000,2015-07-19 03:44:08.000,2024-09-18 05:28:01.593
705,705,52,2015-08-31 09:57:12.000,2020-08-29 09:57:12.000,2011-11-07 09:57:12.979,2024-09-18 05:28:01.000,2012-04-13 09:57:12.000,2024-09-18 05:28:01.542
719,719,1,2023-04-08 15:21:28.000,,2015-10-15 15:21:28.177,2024-09-18 05:28:01.000,2016-10-18 15:21:28.000,2024-09-18 05:28:01.543
305,305,16,2020-10-01 22:52:57.000,,2002-12-20 22:52:57.168,2024-09-18 05:28:01.000,2013-02-22 22:52:57.000,2024-09-18 05:28:01.532
800,800,27,2024-01-05 13:14:18.000,,2004-10-20 13:14:18.379,2024-09-18 05:28:01.000,2010-09-12 13:14:18.000,2024-09-18 05:28:01.590
873,873,38,2022-12-14 23:34:28.000,,2000-04-22 23:34:28.980,2024-09-18 05:28:01.000,2014-01-05 23:34:28.000,2024-09-18 05:28:01.592
728,729,83,2007-06-25 14:43:13.000,,2002-06-22 14:43:13.684,2024-09-18 05:28:01.000,2006-02-11 14:43:13.000,2024-09-18 05:28:01.544
932,932,52,2018-12-08 12:53:09.000,,2000-01-25 12:53:09.310,2024-09-18 05:28:01.000,2009-03-14 12:53:09.000,2024-09-18 05:28:01.595
149,149,72,,,2010-06-02 01:47:48.787,2024-09-18 05:28:01.000,2024-04-30 01:47:48.000,2024-09-18 05:28:01.529
852,852,49,2023-03-09 05:54:14.000,,2011-06-26 05:54:14.399,2024-09-18 05:28:01.000,2011-09-16 05:54:14.000,2024-09-18 05:28:01.591
114,114,23,2023-01-27 07:47:07.000,,2013-11-26 07:47:07.087,2024-09-18 05:28:01.000,2020-05-31 07:47:07.000,2024-09-18 05:28:01.532
613,613,7,,,2012-07-04 04:04:28.338,2024-09-18 05:28:01.000,2017-12-19 04:04:28.000,2024-09-18 05:28:01.541
316,316,4,2023-10-06 16:40:25.000,,2006-03-23 16:40:25.197,2024-09-18 05:28:01.000,2010-08-11 16:40:25.000,2024-09-18 05:28:01.534
12,12,40,2023-08-07 05:23:50.000,,2011-01-15 05:23:50.843,2024-09-18 05:28:01.000,2022-06-10 05:23:50.000,2024-09-18 05:28:01.528
806,806,86,2023-11-15 22:21:15.000,,2001-02-28 22:21:15.819,2024-09-18 05:28:01.000,2023-04-25 22:21:15.000,2024-09-18 05:28:01.590
87,88,45,2024-09-10 20:11:14.000,,2018-08-20 20:11:14.795,2024-09-18 05:28:01.000,2024-05-19 20:11:14.000,2024-09-18 05:28:01.529
364,364,30,2016-12-14 09:33:57.000,,2010-04-05 09:33:57.935,2024-09-18 05:28:01.000,2016-04-01 09:33:57.000,2024-09-18 05:28:01.536
530,530,68,2022-12-22 17:11:14.000,2023-06-02 17:11:14.000,2000-11-22 17:11:14.961,2024-09-18 05:28:01.000,2004-11-14 17:11:14.000,2024-09-18 05:28:01.538
731,731,57,2014-06-22 03:31:50.000,,2002-10-14 03:31:50.378,2024-09-18 05:28:01.000,2012-06-10 03:31:50.000,2024-09-18 05:28:01.544
967,968,26,2019-05-17 09:44:20.000,2023-02-25 09:44:20.000,2003-01-08 09:44:20.199,2024-09-18 05:28:01.000,2007-07-10 09:44:20.000,2024-09-18 05:28:01.594
649,649,47,,,2010-08-17 18:12:12.223,2024-09-18 05:28:01.000,2013-06-13 18:12:12.000,2024-09-18 05:28:01.542
479,479,18,2020-10-20 17:15:20.000,2023-07-10 17:15:20.000,2012-07-31 17:15:20.923,2024-09-18 05:28:01.000,2013-04-06 17:15:20.000,2024-09-18 05:28:01.539
496,496,80,2023-05-29 06:09:05.000,,2005-12-05 06:09:05.186,2024-09-18 05:28:01.000,2023-02-27 06:09:05.000,2024-09-18 05:28:01.541
940,940,26,2012-04-26 19:39:05.000,,2004-07-31 19:39:05.850,2024-09-18 05:28:01.000,2011-05-06 19:39:05.000,2024-09-18 05:28:01.595
863,863,98,2024-05-22 03:05:37.000,2024-06-26 03:05:37.000,2008-02-26 03:05:37.109,2024-09-18 05:28:01.000,2024-03-05 03:05:37.000,2024-09-18 05:28:01.592
817,818,93,2019-12-15 17:28:12.000,,2009-07-31 17:28:12.125,2024-09-18 05:28:01.000,2018-05-23 17:28:12.000,2024-09-18 05:28:01.591
195,195,75,,,2009-04-26 05:44:49.255,2024-09-18 05:28:01.000,2010-09-14 05:44:49.000,2024-09-18 05:28:01.526
706,706,48,2022-12-07 09:19:36.000,,2015-03-10 09:19:36.689,2024-09-18 05:28:01.000,2015-04-30 09:19:36.000,2024-09-18 05:28:01.542
152,152,63,2017-12-30 18:45:58.000,,2007-04-23 18:45:58.131,2024-09-18 05:28:01.000,2008-07-06 18:45:58.000,2024-09-18 05:28:01.529
383,383,95,2018-11-24 16:22:34.000,2019-11-05 16:22:34.000,2011-05-04 16:22:34.235,2024-09-18 05:28:01.000,2017-01-25 16:22:34.000,2024-09-18 05:28:01.535
732,732,88,2009-03-22 20:27:11.000,2015-03-09 20:27:11.000,2003-04-19 20:27:11.180,2024-09-18 05:28:01.000,2009-03-13 20:27:11.000,2024-09-18 05:28:01.544
302,302,89,2016-07-26 05:08:00.000,,2011-08-25 05:08:00.054,2024-09-18 05:28:01.000,2015-10-04 05:08:00.000,2024-09-18 05:28:01.532
138,139,84,2024-07-12 11:12:16.000,,2003-05-19 11:12:16.527,2024-09-18 05:28:01.000,2023-11-06 11:12:16.000,2024-09-18 05:28:01.528
458,459,86,2019-12-22 13:40:01.000,,2016-01-22 13:40:01.965,2024-09-18 05:28:01.000,2018-02-18 13:40:01.000,2024-09-18 05:28:01.537
133,133,94,,,2004-10-07 22:33:00.197,2024-09-18 05:28:01.000,2010-09-21 22:33:00.000,2024-09-18 05:28:01.527
494,494,87,2012-08-09 01:14:46.000,,2004-05-08 01:14:46.912,2024-09-18 05:28:01.000,2012-06-27 01:14:46.000,2024-09-18 05:28:01.540
614,614,7,2023-10-17 11:26:38.000,2024-02-24 11:26:38.000,2001-05-26 11:26:38.985,2024-09-18 05:28:01.000,2023-09-17 11:26:38.000,2024-09-18 05:28:01.541
996,996,12,,,2011-05-22 09:39:15.322,2024-09-18 05:28:01.000,2023-04-06 09:39:15.000,2024-09-18 05:28:01.597
595,595,21,2024-05-24 20:56:28.000,,2019-04-01 20:56:28.526,2024-09-18 05:28:01.000,2023-06-15 20:56:28.000,2024-09-18 05:28:01.540
261,261,21,2013-10-27 23:41:16.000,,2009-05-24 23:41:16.425,2024-09-18 05:28:01.000,2013-03-16 23:41:16.000,2024-09-18 05:28:01.531
335,335,14,,,2010-11-01 19:19:32.401,2024-09-18 05:28:01.000,2018-02-22 19:19:32.000,2024-09-18 05:28:01.534
683,683,19,2019-07-26 13:25:49.000,,2000-04-05 13:25:49.982,2024-09-18 05:28:01.000,2018-11-22 13:25:49.000,2024-09-18 05:28:01.544
786,786,80,2013-12-09 04:25:36.000,,2002-12-16 04:25:36.104,2024-09-18 05:28:01.000,2007-09-02 04:25:36.000,2024-09-18 05:28:01.589
965,965,29,2023-05-15 00:57:18.000,,2018-05-02 00:57:18.544,2024-09-18 05:28:01.000,2022-05-02 00:57:18.000,2024-09-18 05:28:01.594
102,102,20,2014-04-19 02:19:53.000,,2006-05-15 02:19:53.003,2024-09-18 05:28:01.000,2007-09-08 02:19:53.000,2024-09-18 05:28:01.531
107,108,64,2017-11-09 21:24:47.000,,2001-09-04 21:24:47.075,2024-09-18 05:28:01.000,2016-11-09 21:24:47.000,2024-09-18 05:28:01.531
937,938,48,2023-04-29 11:00:02.000,,2006-04-24 11:00:02.881,2024-09-18 05:28:01.000,2022-11-05 11:00:02.000,2024-09-18 05:28:01.595
3,3,71,,,2000-11-26 08:51:17.202,2024-09-18 05:28:01.000,2013-11-19 08:51:17.000,2024-09-18 05:28:01.526
866,866,62,2024-01-28 04:40:52.000,,2002-06-10 04:40:52.623,2024-09-18 05:28:01.000,2014-01-10 04:40:52.000,2024-09-18 05:28:01.592
191,191,69,2017-11-19 01:52:36.000,2023-07-29 01:52:36.000,2002-09-14 01:52:36.129,2024-09-18 05:28:01.000,2004-10-24 01:52:36.000,2024-09-18 05:28:01.526
755,755,8,,,2008-08-01 09:55:06.629,2024-09-18 05:28:01.000,2017-10-21 09:55:06.000,2024-09-18 05:28:01.545
661,661,39,,,2000-11-03 14:21:20.863,2024-09-18 05:28:01.000,2006-07-31 14:21:20.000,2024-09-18 05:28:01.543
847,848,52,2020-04-26 02:17:05.000,,2015-08-09 02:17:05.644,2024-09-18 05:28:01.000,2019-07-09 02:17:05.000,2024-09-18 05:28:01.591
929,929,54,2020-07-03 17:04:02.000,,2011-05-06 17:04:02.011,2024-09-18 05:28:01.000,2012-06-29 17:04:02.000,2024-09-18 05:28:01.594
667,668,36,,,2016-05-06 11:27:02.956,2024-09-18 05:28:01.000,2019-11-22 11:27:02.000,2024-09-18 05:28:01.543
285,285,26,2023-05-24 19:58:51.000,,2000-12-25 19:58:51.664,2024-09-18 05:28:01.000,2021-01-21 19:58:51.000,2024-09-18 05:28:01.532
407,408,69,,,2009-05-14 17:32:10.397,2024-09-18 05:28:01.000,2011-06-06 17:32:10.000,2024-09-18 05:28:01.537
891,891,14,,,2012-11-18 18:09:56.197,2024-09-18 05:28:01.000,2023-07-16 18:09:56.000,2024-09-18 05:28:01.592
495,495,40,2018-09-14 03:20:53.000,,2005-08-07 03:20:53.770,2024-09-18 05:28:01.000,2009-07-24 03:20:53.000,2024-09-18 05:28:01.541
849,849,51,,,2002-09-14 05:14:28.991,2024-09-18 05:28:01.000,2004-11-30 05:14:28.000,2024-09-18 05:28:01.591
388,389,42,2018-08-15 06:33:38.000,,2006-03-14 06:33:38.673,2024-09-18 05:28:01.000,2011-09-06 06:33:38.000,2024-09-18 05:28:01.535
203,203,69,,,2005-03-08 21:14:00.508,2024-09-18 05:28:01.000,2014-10-09 21:14:00.000,2024-09-18 05:28:01.527
493,493,41,2016-07-25 03:33:25.000,,2002-04-15 03:33:25.563,2024-09-18 05:28:01.000,2008-03-30 03:33:25.000,2024-09-18 05:28:01.540
165,165,60,2022-07-31 03:09:37.000,,2000-09-06 03:09:37.412,2024-09-18 05:28:01.000,2015-03-10 03:09:37.000,2024-09-18 05:28:01.531
533,533,87,,,2000-06-12 03:48:24.600,2024-09-18 05:28:01.000,2010-05-31 03:48:24.000,2024-09-18 05:28:01.538
508,509,47,2023-08-15 06:39:43.000,,2007-06-19 06:39:43.360,2024-09-18 05:28:01.000,2018-12-16 06:39:43.000,2024-09-18 05:28:01.536
208,209,58,,,2009-02-05 03:47:21.776,2024-09-18 05:28:01.000,2015-07-22 03:47:21.000,2024-09-18 05:28:01.527
37,38,38,,,2009-12-13 19:15:57.513,2024-09-18 05:28:01.000,2019-02-17 19:15:57.000,2024-09-18 05:28:01.530
5,5,36,2016-06-28 13:27:38.000,,2009-09-07 13:27:38.302,2024-09-18 05:28:01.000,2013-07-22 13:27:38.000,2024-09-18 05:28:01.526
307,308,17,2019-10-03 10:07:24.000,,2001-11-27 10:07:24.628,2024-09-18 05:28:01.000,2003-11-04 10:07:24.000,2024-09-18 05:28:01.533
67,68,61,2024-06-11 00:55:00.000,,2014-03-05 00:55:00.219,2024-09-18 05:28:01.000,2023-11-30 00:55:00.000,2024-09-18 05:28:01.526
701,701,93,2023-05-14 01:18:25.000,,2007-02-07 01:18:25.327,2024-09-18 05:28:01.000,2009-05-17 01:18:25.000,2024-09-18 05:28:01.542
79,79,87,2021-12-12 15:44:46.000,,2005-09-15 15:44:46.333,2024-09-18 05:28:01.000,2021-07-30 15:44:46.000,2024-09-18 05:28:01.529
567,568,38,,,2012-05-09 14:19:19.001,2024-09-18 05:28:01.000,2015-09-28 14:19:19.000,2024-09-18 05:28:01.538
666,666,77,2015-07-08 04:40:01.000,,2001-12-10 04:40:01.463,2024-09-18 05:28:01.000,2001-12-28 04:40:01.000,2024-09-18 05:28:01.543
767,768,78,2022-03-05 19:23:38.000,,2004-04-08 19:23:38.079,2024-09-18 05:28:01.000,2011-07-01 19:23:38.000,2024-09-18 05:28:01.588
512,512,23,2023-07-23 01:11:53.000,,2005-11-17 01:11:53.644,2024-09-18 05:28:01.000,2021-09-23 01:11:53.000,2024-09-18 05:28:01.536
317,318,80,2024-07-31 02:54:46.000,,2017-03-20 02:54:46.224,2024-09-18 05:28:01.000,2024-07-03 02:54:46.000,2024-09-18 05:28:01.534
646,646,50,,,2015-06-18 02:34:35.508,2024-09-18 05:28:01.000,2020-02-07 02:34:35.000,2024-09-18 05:28:01.542
144,144,68,2022-01-11 01:41:30.000,,2003-12-04 01:41:30.485,2024-09-18 05:28:01.000,2008-05-22 01:41:30.000,2024-09-18 05:28:01.529
809,809,56,2020-05-25 12:48:47.000,,2003-07-08 12:48:47.268,2024-09-18 05:28:01.000,2020-03-12 12:48:47.000,2024-09-18 05:28:01.590
803,803,97,2008-11-30 04:13:54.000,,2002-11-24 04:13:54.312,2024-09-18 05:28:01.000,2007-09-20 04:13:54.000,2024-09-18 05:28:01.590
294,294,41,,,2007-02-02 06:38:52.611,2024-09-18 05:28:01.000,2009-02-26 06:38:52.000,2024-09-18 05:28:01.532
947,948,74,2021-09-28 16:07:13.000,,2005-03-26 16:07:13.551,2024-09-18 05:28:01.000,2008-10-30 16:07:13.000,2024-09-18 05:28:01.592
315,315,58,,,2010-06-02 06:11:25.169,2024-09-18 05:28:01.000,2012-10-19 06:11:25.000,2024-09-18 05:28:01.533
409,409,95,2021-03-30 14:44:49.000,,2010-03-15 14:44:49.269,2024-09-18 05:28:01.000,2020-10-29 14:44:49.000,2024-09-18 05:28:01.537
448,449,10,2019-12-15 13:24:19.000,,2015-11-09 13:24:19.378,2024-09-18 05:28:01.000,2019-10-14 13:24:19.000,2024-09-18 05:28:01.535
890,890,97,2023-04-06 11:28:00.000,,2001-10-22 11:28:00.709,2024-09-18 05:28:01.000,2004-09-26 11:28:00.000,2024-09-18 05:28:01.592
310,310,40,,,2003-02-05 11:27:23.096,2024-09-18 05:28:01.000,2015-01-03 11:27:23.000,2024-09-18 05:28:01.533
723,723,12,2020-10-31 10:00:36.000,,2008-11-27 10:00:36.396,2024-09-18 05:28:01.000,2018-07-20 10:00:36.000,2024-09-18 05:28:01.543
845,845,97,2024-05-06 00:01:07.000,,2006-03-23 00:01:07.647,2024-09-18 05:28:01.000,2023-11-01 00:01:07.000,2024-09-18 05:28:01.591
320,320,7,2022-03-07 07:44:05.000,,2017-02-16 07:44:05.837,2024-09-18 05:28:01.000,2018-08-16 07:44:05.000,2024-09-18 05:28:01.534
39,39,53,2023-11-05 05:57:34.000,,2018-01-09 05:57:34.480,2024-09-18 05:28:01.000,2023-07-16 05:57:34.000,2024-09-18 05:28:01.530
785,785,53,,,2021-12-23 21:43:51.758,2024-09-18 05:28:01.000,2022-11-16 21:43:51.000,2024-09-18 05:28:01.589
385,385,37,2021-08-14 08:25:51.000,2024-03-11 08:25:51.000,2004-11-26 08:25:51.277,2024-09-18 05:28:01.000,2018-05-02 08:25:51.000,2024-09-18 05:28:01.535
753,753,83,2019-09-10 10:26:04.000,,2009-10-17 10:26:04.458,2024-09-18 05:28:01.000,2015-06-21 10:26:04.000,2024-09-18 05:28:01.545
633,633,11,,,2010-01-14 18:41:37.979,2024-09-18 05:28:01.000,2011-02-23 18:41:37.000,2024-09-18 05:28:01.542
616,616,25,,,2005-12-11 16:44:32.591,2024-09-18 05:28:01.000,2009-12-19 16:44:32.000,2024-09-18 05:28:01.541
291,291,29,2021-06-23 23:16:12.000,,2008-06-09 23:16:12.460,2024-09-18 05:28:01.000,2010-07-20 23:16:12.000,2024-09-18 05:28:01.532
720,720,45,2024-04-18 17:26:12.000,,2018-08-29 17:26:12.864,2024-09-18 05:28:01.000,2020-09-17 17:26:12.000,2024-09-18 05:28:01.543
